id,denominacion,codigo,provincia,municipio,caracterizacion
14871,Loma de Ceres,01181330002,Granada,Molvízar,Arqueológica
22191,Castillo del Jaral,01181330004,Granada,Molvízar,"Arqueológica, Arquitectónica"
171272,Hacienda de San Francisco Javier o La Compañía,01181330005,,,"Arquitectónica, Etnológica"
9067,Iglesia de Nuestra Señora de la Encarnación,01181340002,Granada,Monachil,"Arquitectónica, Etnológica"
9068,Ermita de San Jerónimo,01181340003,Granada,Monachil,Arquitectónica
20006,Cerro de la Encina,01181340004,,,Arqueológica
14872,Cerro del Castillejo,01181340005,Granada,Monachil,Arqueológica
4169,Cueva de los Tejones,01181340006,Granada,Monachil,Arqueológica
22285,Abrigo del Arroyo de Huenes,01181340009,Granada,Monachil,Arqueológica
187363,Casa Molino Señores de Aragón,01181340012,Granada,Monachil,"Arquitectónica, Etnológica"
378,Albergue Universitario,01181340014,Granada,Monachil,Arquitectónica
193209,Convento-Seminario Nuestra Señora del Buen Consejo de los Padres Agustinos Recoletos,01181340018,Granada,Monachil,Arquitectónica
24030,Centro Histórico de Montefrío,01181350001,Granada,Montefrío,
58,Iglesia de Santa María,01181350002,,,Arquitectónica
59,Iglesia de la Encarnación,01181350003,,,Arquitectónica
21791,Pósito,01181350005,Granada,Montefrío,Arquitectónica
9069,Casa de los Oficios,01181350006,Granada,Montefrío,Arquitectónica
54,Ayuntamiento de Montefrío,01181350007,,,Arquitectónica
55,La Panera,01181350008,,,Arquitectónica
56,Iglesia de San Antonio,01181350009,,,Arquitectónica
9070,Torre de los Guzmanes,01181350010,Granada,Montefrío,"Arqueológica, Arquitectónica"
9071,Torre de la Cruz de Marco,01181350011,Granada,Montefrío,"Arqueológica, Arquitectónica"
22188,Torre de los Anillos,01181350012,Granada,Montefrío,"Arqueológica, Arquitectónica"
22165,Castillo de la Villa,01181350013,Granada,Montefrío,"Arqueológica, Arquitectónica"
22185,Torre del Cortijuelo,01181350014,Granada,Montefrío,"Arqueológica, Arquitectónica"
9072,Ermita de Monte Santo,01181350015,Granada,Montefrío,Arquitectónica
14841,Peña de los Gitanos,01181350016,Granada,Montefrío,Arqueológica
14842,La Camarilla,01181350017,Granada,Montefrío,Arqueológica
4170,Cortijo del Romeral,01181350018,Granada,Montefrío,Arqueológica
53,Vivienda 0019,01181350019,,,Etnológica
51,Vivienda 0020,01181350020,,,Etnológica
52,Vivienda 0021,01181350021,,,Etnológica
20791,Casa de la Juventud,01181350023,Granada,Montefrío,Arquitectónica
22166,Torre del Sol,01181350024,Granada,Montefrío,"Arqueológica, Arquitectónica"
22186,Torre Quebrada,01181350025,,,"Arqueológica, Arquitectónica"
22187,Torre del Hachuelo,01181350026,Granada,Montefrío,"Arqueológica, Arquitectónica"
22189,Torre de las Cabrerizas,01181350027,Granada,Montefrío,"Arqueológica, Arquitectónica"
22190,Torre del Espinar,01181350028,Granada,Montefrío,"Arqueológica, Arquitectónica"
252704,Puente en  N-321 sobre el río Turca en Montefrío,01181350031,,,Arquitectónica
252707,Puente romano en Montefrío,01181350032,,,Arquitectónica
291587,Cortijo Curro Lucena,01181350033,,,Arqueológica
291515,Cortijo de los Ramirez,01181350034,,,Arqueológica
291554,La Orozca,01181350035,,,Arqueológica
291614,Necrópolis del barrio de la Capellanía,01181350036,,,Arqueológica
291644,Puente Romano,01181350037,,,"Arqueológica, Arquitectónica"
291543,Vía Romana,01181350038,,,"Arqueológica, Arquitectónica"
291688,Necrópolis del Camino del Rey,01181350039,,,Arqueológica
291641,Necrópolis del Pregonero,01181350040,,,Arqueológica
291545,Cortijo de la Cruz de Marcos,01181350041,,,Arqueológica
294937,Ermita del Calvario,01181350042,,,Arquitectónica
295016,Ermita de Nuestra Señora del Carmen,01181350043,,,Arquitectónica
295669,Hospital de San Juan de los Reyes,01181350044,,,Arquitectónica
295745,Cruz del Ventorro,01181350045,,,Arquitectónica
295746,Cruz Altera,01181350046,,,Arquitectónica
295863,Cruz de la Loma del Rosal,01181350047,,,Arquitectónica
295864,Cruz Bajera,01181350048,,,Arquitectónica
295867,Cruz Colorá,01181350049,,,Arquitectónica
295869,"Cruz del Calvario ""La Parrilla""",01181350050,,,Arquitectónica
295870,Cruz de Marcos,01181350051,,,Arquitectónica
295871,Cruz de Matute,01181350052,,,Arquitectónica
295874,Cruz de Muro,01181350053,,,Arquitectónica
295875,Cruz de Peñuela,01181350054,,,Arquitectónica
295876,Cruz de Ruipérez,01181350055,,,Arquitectónica
295877,Cruz del Bujeo,01181350056,,,Arquitectónica
295878,Cruz del Cañazo,01181350057,,,Arquitectónica
295907,Cruz del Cerro (Covaleda),01181350058,,,Arquitectónica
295910,Cruz del Cortijillo,01181350059,,,Arquitectónica
295913,Cruz del Espinar,01181350060,,,Arquitectónica
295916,Cruz del Tío Campos,01181350061,,,Arquitectónica
347201,Dolmen torre de los Tres Anillos,01181350062,,,Arqueológica
22158,Castillo,01181360001,Granada,Montejícar,"Arqueológica, Arquitectónica"
9073,Ermita de Nuestra Señora de la Cabeza,01181360002,Granada,Montejícar,Arquitectónica
4171,Cortijo Camargo,01181360003,,,Arqueológica
14843,Cerro de los Ayosos,01181360004,Granada,Montejícar,Arqueológica
14844,Sierra Alta Coloma,01181360005,Granada,Montejícar,Arqueológica
14845,Cerro del Cántaro,01181360007,Granada,Montejícar,Arqueológica
22161,Torre de Gallarín,01181360008,Granada,Montejícar,"Arqueológica, Arquitectónica"
347220,Puente del Barranco del Muerto,01181360011,,,Arqueológica
347472,La Noguera,01181360012,,,Arqueológica
347234,Restos del Camino Real a Jaén,01181360013,,,Arqueológica
347508,Gr Mon 2,01181360014,,,Arqueológica
347069,Gr-Mon-3,01181360015,,,Arqueológica
347404,Gr-Mon-5,01181360016,,,Arqueológica
347114,Gr-Mon-6,01181360017,,,Arqueológica
347395,Gr-Mon-7,01181360018,,,Arqueológica
347126,Gr-Mon-i-1,01181360019,,,Arqueológica
347534,Gr-Mon-i-2,01181360020,,,Arqueológica
347274,Gr-Mon-i-3,01181360021,,,Arqueológica
347412,Gr-Mon-i-4,01181360022,,,Arqueológica
347131,Gr-Mon-i-6,01181360023,,,Arqueológica
347468,Gr-Mon-i-7,01181360024,,,Arqueológica
347174,Cerro del Pocico,01181360025,,,Arqueológica
347574,Fuente de los Charcones,01181360026,,,Arqueológica
347291,Cortijo de Alamedilla,01181360027,,,Arqueológica
218285,Los Cerretes,01181370003,Granada,Montillana,Arqueológica
291672,Necrópolis Cueva de las Sepulturas,01181370004,,,Arqueológica
9074,Iglesia Parroquial de Nuestra Señora de las Angustias,01181380002,Granada,Moraleda de Zafayona,Arquitectónica
9075,Iglesia de Nuestra Señora del Rosario,01181380003,Granada,Moraleda de Zafayona,Arquitectónica
4156,Cerro de la Mora,01181380004,Granada,Moraleda de Zafayona,Arqueológica
14846,Cortijo de Buenavista,01181380005,Granada,Moraleda de Zafayona,Arqueológica
22150,Castillo del Puente de Castilla,01181380008,,,"Arqueológica, Arquitectónica"
170867,Cortijo de Buenavista,01181380009,,,"Arquitectónica, Etnológica"
347571,Moraleda 1,01181380010,,,Arqueológica
347583,Moraleda 2,01181380011,,,Arqueológica
347293,Moraleda 3,01181380012,,,Arqueológica
347558,Moraleda 4,01181380013,,,Arqueológica
9076,Ayuntamiento,01181400001,Granada,Motril,Arquitectónica
20158,Teatro Calderón de la Barca,01181400002,,,Arquitectónica
47,El Fuerte,01181400003,,,"Arqueológica, Arquitectónica"
48,Fábrica Azucarera Nuestra Señora del Pilar,01181400004,,,"Arquitectónica, Etnológica"
9078,"Inmueble en Plaza de la Libertad, nº 2",01181400006,Granada,Motril,Arquitectónica
22146,Torre del Llano,01181400007,Granada,Motril,"Arqueológica, Arquitectónica"
9079,Torre del Chucho,01181400010,Granada,Motril,"Arqueológica, Arquitectónica"
9080,Torre del Mar,01181400011,Granada,Motril,"Arqueológica, Arquitectónica"
22138,Castillo de Motril,01181400012,Granada,Motril,"Arqueológica, Arquitectónica"
22148,Torre de Bates,01181400015,Granada,Motril,"Arqueológica, Arquitectónica"
9082,Casa en Motril,01181400016,Granada,Motril,Arquitectónica
14848,Cortijo de la Reala,01181400018,Granada,Motril,Arqueológica
4158,Cerro de las Provincias,01181400019,Granada,Motril,Arqueológica
4159,Cerro del Polo,01181400020,Granada,Motril,Arqueológica
14849,Cerro del Toro,01181400021,,,Arqueológica
4160,La Nacla,01181400022,Granada,Motril,Arqueológica
14850,Pinturas del Llano de Carchuna,01181400023,Granada,Motril,Arqueológica
4162,Avenida de Salobreña,01181400025,Granada,Motril,Arqueológica
14851,La Herrería,01181400027,Granada,Motril,Arqueológica
14852,Cortijo del Cura,01181400028,Granada,Motril,Arqueológica
14853,Cerro del Gallo,01181400029,Granada,Motril,Arqueológica
50,Cementerio de Motril,01181400030,,,Arquitectónica
9083,Azucarera la Motrileña Sociedad Anónima,01181400031,,,Etnológica
9085,Fábrica Azucarera de San Luis,01181400033,Granada,Motril,Etnológica
9086,Molino de la Fuente del Moral,01181400034,Granada,Motril,Etnológica
20936,Vivienda unifamiliar,01181400038,Granada,Motril,Arquitectónica
21792,Poblado de Carchuna,01181400039,,,Arquitectónica
21793,Poblado de colonización El Puntalón,01181400040,Granada,Motril,Arquitectónica
22144,Fuerte de Tarfalcases,01181400041,Granada,Motril,"Arqueológica, Arquitectónica"
171166,Cortijo Los Galindos,01181400042,,,"Arquitectónica, Etnológica"
28490,Cortijo de Santa Eulalia o Casa Los Bates,01181400043,Granada,Motril,Arquitectónica
29053,Fábrica Nuestra Señora de la Cabeza,01181400046,Granada,Motril,"Arquitectónica, Etnológica"
29056,Casa de la Palma,01181400049,Granada,Motril,Arquitectónica
29166,Iglesia Mayor de la Encarnación,01181400050,Granada,Motril,Arquitectónica
29315,Santuario de Nuestra Señora de la Cabeza,01181400051,Granada,Motril,Arquitectónica
190725,Mercado Municipal de San Agustín,01181400059,Granada,Motril,Arquitectónica
190730,Iglesia de la Victoria,01181400061,Granada,Motril,Arquitectónica
190734,Iglesia de Nuestra Señora la Virgen del Carmen,01181400063,Granada,Motril,"Arquitectónica, Etnológica"
190738,Convento de las Madres Nazarenas,01181400065,Granada,Motril,Arquitectónica
190742,Iglesia de la Divina Pastora,01181400066,Granada,Motril,Arquitectónica
190746,Casa Garach,01181400067,Granada,Motril,Arquitectónica
218281,Los Cañizares,01181400070,Granada,Motril,Arqueológica
256582,Rada de Motril,01181400071,,,Arqueológica
256594,Puerto de Motril,01181400072,,,Arqueológica
256602,Playa de las Azucenas,01181400073,,,Arqueológica
256595,Bahía de Calahonda,01181400077,,,Arqueológica
347285,Motril 01,01181400078,,,Arqueológica
9087,Iglesia Parroquial,01181410001,Granada,Murtas,Arquitectónica
9088,Castillo de Juliana,01181410002,Granada,Murtas,Arquitectónica
9089,Ermita de los Dolores,01181410004,Granada,Murtas,Arquitectónica
44,Cementerio de la Ermita de la Santa Cruz,01181410005,,,Arquitectónica
9038,La Era de Cojáyar,01181410006,Granada,Murtas,Etnológica
9039,Molino de las Cuartillas,01181410007,Granada,Murtas,Etnológica
171271,La Casería,01181410009,,,"Arquitectónica, Etnológica"
45,Iglesia Parroquial de San Juan Bautista,01181430001,,,Arquitectónica
22826,Almazara de las Laerillas o Museo-Molino de Aceite,01181430002,Granada,Nigüelas,"Arquitectónica, Etnológica"
4163,Nigüelas,01181430003,Granada,Nigüelas,Arqueológica
4164,Castillo El Castillejo,01181430004,Granada,Nigüelas,"Arqueológica, Arquitectónica"
46,Cementerio de Nuestra Señora de las Angustias,01181430006,,,Arquitectónica
9040,Molino de Nigüelas,01181430007,Granada,Nigüelas,Etnológica
22125,Torre de Nigüelas,01181430009,Granada,Nigüelas,"Arqueológica, Arquitectónica"
22865,Palacio de la Familia Zayas o Ayuntamiento,01181430010,Granada,Nigüelas,"Arquitectónica, Etnológica"
23526,El Castillejo,01181440001,Granada,"Nívar, Güevéjar",Arqueológica
9041,Iglesia Parroquial del Santo Cristo de la Salud,01181440002,Granada,Nívar,Arquitectónica
22283,Abrigo Cerro de las Higuerillas I,01181440005,Granada,Nívar,Arqueológica
237723,Nívar,01181440009,,,Arqueológica
347578,Hacienda Vista Alegre,01181440011,,,Arqueológica
347312,Puente de Güevejar,01181440014,,,Arqueológica
347618,Acueducto de Nívar,01181440015,,,Arqueológica
19884,Iglesia de Santa Ana,01181450001,Granada,Ogíjares,Arquitectónica
20171,Iglesia de Nuestra Señora de la Cabeza,01181450002,,,Arquitectónica
4150,Cerro de San Cristóbal,01181450003,Granada,Ogíjares,Arqueológica
14854,Las Canteras,01181450004,Granada,Ogíjares,Arqueológica
4151,Loma Linda,01181450005,,,Arqueológica
14855,Las Cruces,01181450006,Granada,Ogíjares,Arqueológica
21794,Centro de Formación San Martín de Porres,01181450008,Granada,Ogíjares,Arquitectónica
347338,Junto a Calle Polo,01181450011,,,Arqueológica
42,Palacio de los Marqueses de Dos Fuentes,01181460001,,,Arquitectónica
4152,Alcazaba de las Siete Torres,01181460002,,,"Arqueológica, Arquitectónica"
43,Iglesia de Santa María de la Anunciación,01181460004,,,Arquitectónica
4153,La Venta,01181460005,Granada,Orce,Arqueológica
4154,Cerro de la Virgen,01181460006,Granada,Orce,Arqueológica
4155,Venta Micena,01181460007,Granada,Orce,Arqueológica
14823,Cerro del Cementerio,01181460008,Granada,Orce,Arqueológica
41,Vivienda 0009,01181460009,,,Etnológica
38,Vivienda 0010,01181460010,,,Etnológica
39,Vivienda 0011,01181460011,,,Etnológica
9042,Mollino Nuevo,01181460012,,,Etnológica
9043,Molino Fuentenueva,01181460013,Granada,Orce,Etnológica
14824,El Yunco 2,01181460014,Granada,"Orce, Cúllar",Arqueológica
4135,Periate,01181460015,Granada,Orce,Arqueológica
14825,Cerro Gordo 1,01181460016,Granada,Orce,Arqueológica
4136,Cerro Gordo 2,01181460017,Granada,Orce,Arqueológica
4137,La Umbría 1,01181460018,Granada,Orce,Arqueológica
4138,El Puerto,01181460019,,,Arqueológica
14826,Chiscar 2,01181460020,Granada,Orce,Arqueológica
4139,Chiscar 3,01181460021,Granada,Orce,Arqueológica
4140,Encarba,01181460022,Granada,Orce,Arqueológica
4141,Las Pozas,01181460023,Granada,Orce,Arqueológica
14827,Los Pedernales,01181460024,Granada,Orce,Arqueológica
4142,Yunco 3,01181460025,Granada,"Orce, Cúllar",Arqueológica
4143,Chiscar 5,01181460026,Granada,Orce,Arqueológica
4144,Atalaya de la Umbría,01181460027,Granada,Orce,"Arqueológica, Arquitectónica"
4145,Atalaya del Salar,01181460028,Granada,Orce,"Arqueológica, Arquitectónica"
22123,Castillo de los Moros,01181460030,Granada,Orce,"Arqueológica, Arquitectónica"
170852,Cortijo Cueva de Bruno,01181460031,,,"Arquitectónica, Etnológica"
28941,Fuente Nueva 3,01181460032,Granada,Orce,Arqueológica
173985,Barranco de Orce,01181460033,Granada,Orce,Arqueológica
173986,Barranco del Paso,01181460034,Granada,Orce,Arqueológica
173987,Barranco León,01181460035,Granada,Orce,Arqueológica
173988,Cortijo de Don Alfonso,01181460036,Granada,Orce,Arqueológica
173989,Cortijo Don Diego,01181460037,Granada,Orce,Arqueológica
173990,Fuente Nueva 1,01181460038,Granada,Orce,Arqueológica
173991,Fuente Nueva 2,01181460039,Granada,Orce,Arqueológica
173992,Fuentecica,01181460040,Granada,Orce,Arqueológica
173993,Cortijo de Doña Milagros,01181460041,Granada,Orce,Arqueológica
173994,Barranco de los Conejos,01181460042,Granada,Orce,Arqueológica
173995,Cementerio de Orce,01181460043,Granada,Orce,Arqueológica
173996,Orce D,01181460044,Granada,Orce,Arqueológica
174448,Cuenca de Orce,01181460047,Granada,Orce,Arqueológica
198428,Cerro Taales,01181460050,Granada,Orce,Arqueológica
291507,Las Moralicas,01181460051,,,Arqueológica
22118,Castillo-Palacio de los Condes de Sástago,01181470001,Granada,Órgiva,Arquitectónica
40,Iglesia de Nuestra Señora de la Expectación,01181470002,,,Arquitectónica
9044,Iglesia de San Sebastián,01181470003,Granada,Órgiva,Arquitectónica
22115,Castillo de Orgiva,01181470005,Granada,Órgiva,"Arqueológica, Arquitectónica"
14828,Peñón de Pedro Vélez,01181470006,Granada,Órgiva,Arqueológica
31,Almazara de Alcazar,01181470007,,,Etnológica
32,Molino de Olias,01181470008,,,Etnológica
9045,Molino Pancho,01181470009,Granada,Órgiva,Etnológica
22119,Castillo de Olías,01181470011,Granada,Órgiva,"Arqueológica, Arquitectónica"
171356,Molino de Benizalte,01181470012,,,"Arquitectónica, Etnológica"
21795,Edificio para almacén y transporte de mineral,01181470013,Granada,Órgiva,Arquitectónica
198266,Iglesia de San Marcos,01181470016,Granada,Órgiva,Arquitectónica
198270,Ermita de San Sebastián,01181470017,Granada,Órgiva,"Arquitectónica, Etnológica"
347513,Benicied,01181470019,,,Arqueológica
347491,Pago,01181470020,,,Arqueológica
347213,Benizalte,01181470021,,,Arqueológica
347124,Sortes,01181470022,,,Arqueológica
347392,Bayacas,01181470023,,,Arqueológica
347081,El Fex,01181470024,,,Arqueológica
347376,Tíjola,01181470025,,,Arqueológica
9046,Molino de Quintana,01181480001,Granada,Otívar,Etnológica
9047,Iglesia Parroquial de San José,01181480002,Granada,Otívar,Arquitectónica
20937,Cortijo Las Cázulas,01181480004,Granada,Otívar,Arquitectónica
22101,Castillo de Moscaril,01181480005,Granada,Otívar,"Arqueológica, Arquitectónica"
170759,Cázulas o Casa Grande,01181480006,,,"Arquitectónica, Etnológica"
9048,Iglesia de Nuestra Señora de la Paz,01181490001,Granada,Villa de Otura,Arquitectónica
4146,El Huertecillo,01181490002,Granada,Villa de Otura,Arqueológica
171300,Huerta del Marqués,01181490004,,,"Arquitectónica, Etnológica"
196949,Aljibe de la Diezmedia,01181490008,Granada,Villa de Otura,"Arqueológica, Arquitectónica"
218284,Diezmedía,01181490011,Granada,Villa de Otura,Arqueológica
237728,Los Esparragales,01181490012,Granada,Villa de Otura,Arqueológica
347170,Barranco Pileta,01181490013,,,Arqueológica
339549,Chozo de Diezmería,01181490016,,,"Arqueológica, Etnológica"
22097,Castillo-Palacio de los Condes de Padul,01181500001,Granada,Padul,"Arqueológica, Arquitectónica"
9049,Lavadero de los Cinco Caños,01181500002,,,Arquitectónica
14829,Turberas de Padul,01181500004,Granada,Padul,Arqueológica
4147,Los Molinos,01181500005,Granada,Padul,Arqueológica
